timestamp,fps,latency_ms,cpu_percent,ram_mb,detections,decision
2026-03-06T02:31:10,3.29,225.24,323.40,257.25,1,FOLLOW
2026-03-06T02:31:10,3.30,225.04,328.50,255.27,1,FOLLOW
2026-03-06T02:31:11,3.06,248.71,319.70,257.25,1,FOLLOW
2026-03-06T02:31:11,3.31,228.30,326.40,255.27,3,AVOID
2026-03-06T02:31:11,3.14,238.12,322.20,257.25,4,AVOID
2026-03-06T02:31:12,3.20,238.03,321.40,255.27,4,AVOID
2026-03-06T02:31:12,3.17,234.60,319.20,257.25,2,FOLLOW
2026-03-06T02:31:12,3.31,228.01,329.40,255.27,5,AVOID
2026-03-06T02:31:12,3.05,245.77,316.70,257.25,1,FOLLOW
2026-03-06T02:31:13,3.28,229.65,326.50,255.27,1,FOLLOW
2026-03-06T02:31:13,3.12,238.79,317.10,257.25,1,FOLLOW
2026-03-06T02:31:13,3.32,226.71,326.90,255.27,1,FOLLOW
2026-03-06T02:31:14,3.27,226.61,321.90,257.25,1,FOLLOW
2026-03-06T02:31:14,3.21,238.28,328.50,255.27,1,FOLLOW
2026-03-06T02:31:14,3.32,225.02,323.80,257.25,1,FOLLOW
2026-03-06T02:31:15,3.06,250.63,316.70,255.27,2,FOLLOW
2026-03-06T02:31:15,3.34,222.37,325.80,257.25,2,FOLLOW
2026-03-06T02:31:15,3.17,237.20,321.70,255.27,2,FOLLOW
2026-03-06T02:31:16,3.19,235.28,321.30,257.25,2,FOLLOW
2026-03-06T02:31:16,3.18,240.27,329.40,255.27,2,FOLLOW
2026-03-06T02:31:16,3.29,227.62,325.30,257.25,2,FOLLOW
2026-03-06T02:31:17,3.05,252.48,321.30,255.27,1,FOLLOW
2026-03-06T02:31:17,3.31,223.57,322.90,257.25,3,AVOID
2026-03-06T02:31:17,3.30,224.44,324.90,255.27,2,FOLLOW
2026-03-06T02:31:18,3.19,235.89,324.10,257.25,2,FOLLOW
2026-03-06T02:31:18,3.17,236.74,321.90,255.27,1,FOLLOW
2026-03-06T02:31:18,3.28,229.34,322.90,257.25,2,FOLLOW
2026-03-06T02:31:18,3.14,240.37,321.60,255.27,3,AVOID
2026-03-06T02:31:19,3.20,235.62,321.20,257.25,3,AVOID
2026-03-06T02:31:19,3.23,231.00,327.50,255.27,2,FOLLOW
2026-03-06T02:31:19,3.20,234.76,322.40,257.25,2,FOLLOW
2026-03-06T02:31:20,3.20,232.88,319.10,255.27,2,FOLLOW
2026-03-06T02:31:20,3.21,235.21,320.30,257.25,1,FOLLOW
2026-03-06T02:31:20,3.29,226.97,328.70,255.27,1,FOLLOW
2026-03-06T02:31:21,3.07,247.81,321.50,257.25,2,FOLLOW
2026-03-06T02:31:21,3.30,225.21,325.00,255.27,2,FOLLOW
2026-03-06T02:31:21,3.25,226.20,324.00,257.25,2,FOLLOW
2026-03-06T02:31:22,3.21,234.98,320.30,255.27,2,FOLLOW
2026-03-06T02:31:22,3.27,225.09,328.90,257.25,2,FOLLOW
2026-03-06T02:31:22,3.21,232.01,316.60,255.27,3,AVOID
2026-03-06T02:31:23,3.12,240.07,323.40,257.25,2,FOLLOW
2026-03-06T02:31:23,3.15,241.14,323.70,255.27,2,FOLLOW
2026-03-06T02:31:23,3.30,223.95,325.40,257.25,2,FOLLOW
2026-03-06T02:31:24,3.10,245.43,318.30,255.27,2,FOLLOW
2026-03-06T02:31:24,3.31,222.18,323.20,257.25,2,FOLLOW
2026-03-06T02:31:24,3.17,240.00,322.60,255.27,2,FOLLOW
2026-03-06T02:31:24,3.22,229.38,321.60,257.25,2,FOLLOW
2026-03-06T02:31:25,3.22,235.70,321.40,255.27,2,FOLLOW
2026-03-06T02:31:25,3.33,222.17,322.70,257.25,2,FOLLOW
2026-03-06T02:31:25,3.26,227.50,327.80,255.27,2,FOLLOW
2026-03-06T02:31:26,3.29,225.43,317.80,257.25,2,FOLLOW
2026-03-06T02:31:26,3.30,228.22,325.80,255.27,2,FOLLOW
2026-03-06T02:31:26,3.18,234.68,324.20,257.25,3,AVOID
2026-03-06T02:31:27,3.22,235.69,321.60,255.27,2,FOLLOW
2026-03-06T02:31:27,3.19,235.06,318.30,257.25,2,FOLLOW
2026-03-06T02:31:27,3.30,225.58,329.10,255.27,2,FOLLOW
2026-03-06T02:31:28,3.09,243.78,314.90,257.25,2,FOLLOW
2026-03-06T02:31:28,3.27,232.19,327.30,255.27,2,FOLLOW
2026-03-06T02:31:28,3.20,234.95,319.20,257.25,2,FOLLOW
2026-03-06T02:31:29,3.22,238.17,327.10,255.27,2,FOLLOW
2026-03-06T02:31:29,3.33,223.12,322.50,257.25,2,FOLLOW
