timestamp,fps,latency_ms,cpu_proc_percent,ram_mb,detections
2026-03-01T13:59:52,3.321,225.970,327.70,245.44,2
2026-03-01T13:59:52,3.254,229.002,321.00,248.52,2
2026-03-01T13:59:52,3.322,224.601,327.90,245.44,2
2026-03-01T13:59:53,3.284,222.959,324.30,248.52,1
2026-03-01T13:59:53,3.259,225.270,324.70,245.44,2
2026-03-01T13:59:53,3.297,220.790,322.30,248.52,2
2026-03-01T13:59:54,3.339,225.447,329.20,245.45,2
2026-03-01T13:59:54,3.333,223.988,322.20,248.52,1
2026-03-01T13:59:54,3.318,222.635,327.20,245.45,1
2026-03-01T13:59:55,3.305,225.522,326.40,248.52,2
2026-03-01T13:59:55,3.315,226.339,327.40,245.45,2
2026-03-01T13:59:55,3.299,223.388,322.10,248.52,2
2026-03-01T13:59:55,3.321,224.513,330.00,245.45,1
2026-03-01T13:59:56,3.265,225.391,322.40,248.52,1
2026-03-01T13:59:56,3.297,223.922,328.30,245.45,2
2026-03-01T13:59:56,3.274,223.493,322.90,248.52,0
2026-03-01T13:59:57,3.275,225.178,326.30,245.45,2
2026-03-01T13:59:57,3.310,222.790,323.50,248.52,2
2026-03-01T13:59:57,3.271,228.567,326.00,245.45,2
2026-03-01T13:59:58,3.304,221.404,326.30,248.52,1
2026-03-01T13:59:58,3.295,224.532,325.40,245.45,1
2026-03-01T13:59:58,3.275,223.367,322.80,248.52,0
2026-03-01T13:59:58,3.274,226.574,329.30,245.45,0
2026-03-01T13:59:59,3.249,228.536,320.20,248.52,0
2026-03-01T13:59:59,3.270,226.445,329.00,245.45,0
2026-03-01T13:59:59,3.287,222.165,324.00,248.52,0
2026-03-01T14:00:00,3.288,224.908,324.50,245.45,0
2026-03-01T14:00:00,3.327,224.286,328.20,248.52,0
2026-03-01T14:00:00,3.311,227.700,326.50,245.45,0
2026-03-01T14:00:01,3.310,224.146,323.10,248.52,0
2026-03-01T14:00:01,3.297,227.443,328.30,245.45,1
2026-03-01T14:00:01,3.320,220.882,324.10,248.52,0
2026-03-01T14:00:02,3.273,226.165,326.10,245.45,0
2026-03-01T14:00:02,3.290,222.877,324.30,248.52,0
2026-03-01T14:00:02,3.304,223.591,326.10,245.45,0
2026-03-01T14:00:02,3.333,223.876,322.30,248.52,0
2026-03-01T14:00:03,3.284,225.534,327.00,245.45,0
2026-03-01T14:00:03,3.272,227.157,322.80,248.52,0
2026-03-01T14:00:03,3.304,225.585,326.10,245.45,0
2026-03-01T14:00:04,3.293,222.661,324.80,248.52,0
2026-03-01T14:00:04,3.301,223.704,328.70,245.45,0
2026-03-01T14:00:04,3.274,223.182,326.00,248.52,0
2026-03-01T14:00:05,3.293,229.517,325.10,245.45,0
2026-03-01T14:00:05,3.283,226.427,323.90,248.52,0
2026-03-01T14:00:05,3.303,226.868,322.50,245.45,0
2026-03-01T14:00:05,3.282,223.950,326.80,248.52,1
2026-03-01T14:00:06,3.203,229.936,322.50,245.45,0
2026-03-01T14:00:06,3.314,224.798,323.70,248.52,0
2026-03-01T14:00:06,3.303,227.848,325.80,245.45,0
2026-03-01T14:00:07,3.273,226.822,322.50,248.52,0
2026-03-01T14:00:07,3.301,225.785,329.20,245.45,0
2026-03-01T14:00:07,3.315,221.046,323.70,248.52,0
2026-03-01T14:00:08,3.306,224.075,329.60,245.45,0
2026-03-01T14:00:08,3.261,223.677,325.10,248.52,0
