timestamp,fps,latency_ms,cpu_proc_percent,ram_mb,detections,decision
2026-03-03T19:31:48,3.226,231.954,318.90,255.83,0,IDLE
2026-03-03T19:31:48,3.330,222.413,315.60,258.91,0,IDLE
2026-03-03T19:31:49,3.363,222.278,322.20,255.83,0,IDLE
2026-03-03T19:31:49,3.267,226.218,316.50,258.91,0,IDLE
2026-03-03T19:31:49,3.338,226.249,322.90,255.83,0,IDLE
2026-03-03T19:31:50,3.323,222.206,318.50,258.91,0,IDLE
2026-03-03T19:31:50,3.334,223.179,325.50,255.83,0,IDLE
2026-03-03T19:31:50,3.344,222.927,317.00,258.91,0,IDLE
2026-03-03T19:31:50,3.314,226.130,323.80,255.83,0,IDLE
2026-03-03T19:31:51,3.321,222.104,314.40,258.91,0,IDLE
2026-03-03T19:31:51,3.311,224.648,318.80,255.83,0,IDLE
2026-03-03T19:31:51,3.359,218.855,322.00,258.91,0,IDLE
2026-03-03T19:31:52,3.338,222.637,319.60,255.83,0,IDLE
2026-03-03T19:31:52,3.289,227.691,318.70,258.91,0,IDLE
2026-03-03T19:31:52,3.335,223.631,319.70,255.83,0,IDLE
2026-03-03T19:31:53,3.353,219.116,321.30,258.91,0,IDLE
2026-03-03T19:31:53,3.310,229.269,321.00,255.83,0,IDLE
2026-03-03T19:31:53,3.346,220.840,320.50,258.91,0,IDLE
2026-03-03T19:31:54,3.280,227.845,317.80,255.83,0,IDLE
2026-03-03T19:31:54,3.263,228.011,316.10,258.91,0,IDLE
2026-03-03T19:31:54,3.254,228.566,313.60,255.83,0,IDLE
2026-03-03T19:31:54,3.335,223.021,319.80,258.91,0,IDLE
2026-03-03T19:31:55,3.311,226.303,324.20,255.83,0,IDLE
2026-03-03T19:31:55,3.393,221.766,318.20,258.91,0,IDLE
2026-03-03T19:31:55,3.395,224.108,325.30,255.83,0,IDLE
2026-03-03T19:31:56,3.380,220.662,317.40,258.91,0,IDLE
2026-03-03T19:31:56,3.303,227.805,316.70,255.83,0,IDLE
2026-03-03T19:31:56,3.302,223.184,318.70,258.91,0,IDLE
2026-03-03T19:31:57,3.335,226.943,322.40,255.83,0,IDLE
2026-03-03T19:31:57,3.281,226.134,320.10,258.91,0,IDLE
2026-03-03T19:31:57,3.350,227.467,317.20,255.83,0,IDLE
2026-03-03T19:31:58,3.400,219.184,321.60,258.91,0,IDLE
2026-03-03T19:31:58,3.197,233.263,315.40,255.83,0,IDLE
2026-03-03T19:31:58,3.351,223.073,317.20,258.91,0,IDLE
2026-03-03T19:31:59,3.284,228.660,321.20,255.83,0,IDLE
2026-03-03T19:31:59,3.254,227.594,318.50,258.91,0,IDLE
2026-03-03T19:31:59,3.306,228.107,316.90,255.83,0,IDLE
2026-03-03T19:31:59,3.301,223.249,319.40,258.91,0,IDLE
2026-03-03T19:32:00,3.329,227.719,322.20,255.83,0,IDLE
2026-03-03T19:32:00,3.282,225.875,317.80,258.91,0,IDLE
2026-03-03T19:32:00,3.309,225.443,323.40,255.83,0,IDLE
2026-03-03T19:32:01,3.249,229.948,311.80,258.91,0,IDLE
2026-03-03T19:32:01,3.236,231.842,319.80,255.84,0,IDLE
2026-03-03T19:32:01,3.351,221.604,316.80,258.92,0,IDLE
2026-03-03T19:32:02,3.354,221.874,324.80,255.84,0,IDLE
2026-03-03T19:32:02,3.313,222.753,317.20,258.92,0,IDLE
2026-03-03T19:32:02,3.313,228.060,321.10,255.84,0,IDLE
2026-03-03T19:32:03,3.346,220.317,320.60,258.92,0,IDLE
2026-03-03T19:32:03,3.273,229.032,318.90,255.84,0,IDLE
2026-03-03T19:32:03,3.363,220.722,319.00,258.92,0,IDLE
2026-03-03T19:32:04,3.341,223.216,323.40,255.84,0,IDLE
2026-03-03T19:32:04,3.278,225.065,317.60,258.92,0,IDLE
2026-03-03T19:32:04,3.331,226.475,319.50,255.84,0,IDLE
2026-03-03T19:32:04,3.356,219.025,321.70,258.92,0,IDLE
2026-03-03T19:32:05,3.312,225.166,317.40,255.84,0,IDLE
2026-03-03T19:32:05,3.357,222.276,321.70,258.92,0,IDLE
2026-03-03T19:32:05,3.353,223.916,324.90,255.84,0,IDLE
2026-03-03T19:32:06,3.336,221.016,319.70,258.92,0,IDLE
2026-03-03T19:32:06,3.262,234.115,322.50,255.84,0,IDLE
2026-03-03T19:32:06,3.338,221.082,316.60,258.92,0,IDLE
2026-03-03T19:32:07,3.253,229.924,317.90,255.84,0,IDLE
2026-03-03T19:32:07,3.265,228.586,319.50,258.92,0,IDLE
2026-03-03T19:32:07,3.309,224.688,323.70,255.84,0,IDLE
2026-03-03T19:32:08,3.302,226.948,317.00,258.92,0,IDLE
2026-03-03T19:32:08,3.251,230.634,317.80,255.84,0,IDLE
2026-03-03T19:32:08,3.334,220.760,322.50,258.92,0,IDLE
2026-03-03T19:32:09,3.347,225.151,321.00,255.84,0,IDLE
2026-03-03T19:32:09,3.241,227.084,314.30,258.92,0,IDLE
2026-03-03T19:32:09,3.351,225.619,324.10,255.84,0,IDLE
2026-03-03T19:32:09,3.351,220.484,317.90,258.92,0,IDLE
2026-03-03T19:32:10,3.296,226.036,322.50,255.84,0,IDLE
2026-03-03T19:32:10,3.250,231.334,314.60,258.92,0,IDLE
2026-03-03T19:32:10,3.307,225.734,323.60,255.84,0,IDLE
2026-03-03T19:32:11,3.368,223.306,316.00,258.92,0,IDLE
2026-03-03T19:32:11,3.286,230.575,321.80,255.84,0,IDLE
2026-03-03T19:32:11,3.335,221.225,320.00,258.92,0,IDLE
2026-03-03T19:32:12,3.341,222.839,322.80,255.84,0,IDLE
2026-03-03T19:32:12,3.276,228.451,317.50,258.92,0,IDLE
2026-03-03T19:32:12,3.270,226.081,323.20,255.84,0,IDLE
