timestamp,fps,latency_ms,cpu_percent,ram_mb,detections,decision
2026-03-06T01:00:47,1.74,474.67,197.10,333.61,4,AVOID
2026-03-06T01:00:48,1.89,433.87,209.10,330.50,3,AVOID
2026-03-06T01:00:48,1.91,420.16,198.70,333.61,2,FOLLOW
2026-03-06T01:00:49,1.70,493.12,202.80,330.50,2,FOLLOW
2026-03-06T01:00:50,1.79,458.08,194.30,333.62,2,FOLLOW
2026-03-06T01:00:50,1.96,412.16,204.60,330.50,1,FOLLOW
2026-03-06T01:00:51,1.91,428.56,208.50,333.62,1,FOLLOW
2026-03-06T01:00:52,1.86,451.26,196.80,330.50,1,FOLLOW
2026-03-06T01:00:52,1.79,458.21,206.00,333.62,2,FOLLOW
2026-03-06T01:00:53,1.73,472.34,197.30,330.50,2,FOLLOW
2026-03-06T01:00:54,1.84,448.66,203.30,333.62,2,FOLLOW
2026-03-06T01:00:54,1.77,460.71,211.60,330.72,2,FOLLOW
2026-03-06T01:00:55,1.92,421.20,198.40,333.80,2,FOLLOW
2026-03-06T01:00:56,1.73,476.87,199.70,330.72,2,FOLLOW
2026-03-06T01:00:56,1.90,418.54,192.80,333.80,3,AVOID
2026-03-06T01:00:57,1.84,457.85,210.90,330.72,3,AVOID
2026-03-06T01:00:58,1.76,449.44,198.40,333.80,1,FOLLOW
2026-03-06T01:00:58,1.71,490.02,207.90,330.72,1,FOLLOW
2026-03-06T01:00:59,1.74,469.04,186.10,333.80,1,FOLLOW
2026-03-06T01:01:00,1.69,503.74,191.30,330.94,3,AVOID
2026-03-06T01:01:00,1.89,439.03,195.80,334.02,1,FOLLOW
2026-03-06T01:01:01,1.85,434.97,203.80,330.94,3,AVOID
2026-03-06T01:01:02,1.68,485.21,199.60,334.02,2,FOLLOW
2026-03-06T01:01:02,1.84,448.98,202.60,330.96,4,AVOID
2026-03-06T01:01:03,1.79,454.65,192.80,334.04,1,FOLLOW
2026-03-06T01:01:04,1.75,489.03,207.20,331.78,2,FOLLOW
2026-03-06T01:01:04,1.73,471.81,196.40,334.86,2,FOLLOW
2026-03-06T01:01:05,2.24,355.57,245.10,331.78,2,FOLLOW
2026-03-06T01:01:05,1.72,494.46,216.80,334.86,2,FOLLOW
2026-03-06T01:01:06,1.87,432.81,211.90,331.78,2,FOLLOW
2026-03-06T01:01:07,1.89,433.25,208.70,334.86,2,FOLLOW
2026-03-06T01:01:07,2.05,386.79,214.70,331.78,2,FOLLOW
2026-03-06T01:01:08,2.14,383.48,214.00,334.86,1,FOLLOW
2026-03-06T01:01:09,1.78,478.71,214.20,331.78,2,FOLLOW
2026-03-06T01:01:09,1.85,445.90,203.40,334.86,3,AVOID
2026-03-06T01:01:10,1.63,518.70,205.70,331.78,2,FOLLOW
2026-03-06T01:01:11,1.78,457.94,201.10,334.86,2,FOLLOW
2026-03-06T01:01:11,1.94,420.36,197.80,331.78,3,AVOID
2026-03-06T01:01:12,1.81,456.32,203.20,334.86,4,AVOID
2026-03-06T01:01:12,1.77,478.46,204.20,331.78,2,FOLLOW
2026-03-06T01:01:13,1.81,424.33,207.00,334.86,2,FOLLOW
2026-03-06T01:01:14,1.80,466.30,191.80,331.78,2,FOLLOW
2026-03-06T01:01:14,1.77,454.62,202.50,334.86,3,AVOID
2026-03-06T01:01:15,1.79,473.08,206.00,331.78,2,FOLLOW
2026-03-06T01:01:16,1.92,428.77,193.20,334.86,2,FOLLOW
2026-03-06T01:01:16,1.74,492.53,205.90,331.79,4,AVOID
2026-03-06T01:01:17,1.82,450.94,200.00,334.87,2,FOLLOW
2026-03-06T01:01:18,2.13,384.11,239.70,331.79,2,FOLLOW
2026-03-06T01:01:18,1.95,419.67,218.70,334.87,4,AVOID
2026-03-06T01:01:19,1.94,416.46,217.30,331.79,4,AVOID
2026-03-06T01:01:19,2.23,360.49,251.50,334.87,4,AVOID
2026-03-06T01:01:20,1.79,461.43,215.60,331.79,6,AVOID
2026-03-06T01:01:21,1.76,457.99,193.00,334.87,8,AVOID
2026-03-06T01:01:21,1.66,519.34,204.60,331.79,6,AVOID
2026-03-06T01:01:22,1.85,448.25,202.90,334.87,7,AVOID
2026-03-06T01:01:23,1.62,524.56,195.00,331.79,5,AVOID
2026-03-06T01:01:23,2.24,359.35,241.80,334.87,5,AVOID
2026-03-06T01:01:24,1.72,498.22,207.10,332.01,5,AVOID
2026-03-06T01:01:24,2.12,366.75,226.60,335.09,4,AVOID
2026-03-06T01:01:25,1.71,494.37,205.70,331.79,3,AVOID
2026-03-06T01:01:26,1.57,539.05,197.90,334.87,3,AVOID
2026-03-06T01:01:26,1.80,455.91,212.40,332.02,4,AVOID
2026-03-06T01:01:27,1.76,474.94,187.90,335.10,5,AVOID
2026-03-06T01:01:28,1.73,480.20,200.80,332.02,3,AVOID
2026-03-06T01:01:28,1.86,440.18,197.10,335.10,4,AVOID
2026-03-06T01:01:29,1.69,508.10,202.50,332.02,1,FOLLOW
2026-03-06T01:01:29,2.24,342.04,248.20,335.10,4,AVOID
2026-03-06T01:01:30,1.87,453.08,222.40,332.02,4,AVOID
2026-03-06T01:01:31,1.73,482.84,188.60,335.10,2,FOLLOW
2026-03-06T01:01:31,1.61,533.01,197.00,332.23,5,AVOID
2026-03-06T01:01:32,1.76,478.09,197.10,335.32,4,AVOID
2026-03-06T01:01:33,1.82,464.87,202.50,332.23,3,AVOID
2026-03-06T01:01:33,1.83,434.98,204.90,335.32,3,AVOID
2026-03-06T01:01:34,1.84,461.69,193.70,332.23,4,AVOID
2026-03-06T01:01:35,1.90,421.22,193.10,335.32,4,AVOID
2026-03-06T01:01:35,1.81,450.71,205.60,332.23,3,AVOID
2026-03-06T01:01:36,1.75,456.26,198.00,335.32,2,FOLLOW
2026-03-06T01:01:37,2.10,390.05,243.90,332.45,4,AVOID
2026-03-06T01:01:37,1.71,503.63,211.60,335.54,4,AVOID
2026-03-06T01:01:38,1.80,454.92,200.30,332.45,3,AVOID
2026-03-06T01:01:38,2.09,378.95,237.20,335.54,2,FOLLOW
2026-03-06T01:01:39,1.85,441.24,211.50,332.45,1,FOLLOW
2026-03-06T01:01:40,1.88,429.98,202.30,335.54,4,AVOID
2026-03-06T01:01:40,1.95,418.45,217.60,332.45,3,AVOID
2026-03-06T01:01:41,2.03,399.43,224.20,335.54,3,AVOID
2026-03-06T01:01:41,2.16,364.91,207.90,332.68,5,AVOID
2026-03-06T01:01:42,1.80,462.71,204.20,335.77,3,AVOID
2026-03-06T01:01:43,1.76,481.25,197.70,332.77,3,AVOID
2026-03-06T01:01:43,1.70,497.76,193.00,335.85,2,FOLLOW
2026-03-06T01:01:44,1.71,492.39,199.80,332.83,2,FOLLOW
2026-03-06T01:01:45,1.96,416.32,191.20,335.91,2,FOLLOW
2026-03-06T01:01:45,1.76,474.98,193.70,332.88,2,FOLLOW
2026-03-06T01:01:46,1.75,480.13,193.40,335.96,3,AVOID
2026-03-06T01:01:47,1.63,516.25,194.90,332.96,2,FOLLOW
2026-03-06T01:01:47,2.14,369.50,234.10,336.04,2,FOLLOW
2026-03-06T01:01:48,1.77,477.39,215.80,332.79,2,FOLLOW
2026-03-06T01:01:49,1.55,522.97,186.60,335.88,2,FOLLOW
2026-03-06T01:01:50,1.41,620.53,173.40,333.05,2,FOLLOW
2026-03-06T01:01:50,1.59,528.72,195.80,336.13,2,FOLLOW
2026-03-06T01:01:51,1.55,544.19,185.70,333.11,1,FOLLOW
2026-03-06T01:01:52,1.77,455.07,204.40,336.19,1,FOLLOW
2026-03-06T01:01:52,1.91,437.55,225.70,333.16,1,FOLLOW
2026-03-06T01:01:53,1.65,493.46,182.30,336.25,1,FOLLOW
2026-03-06T01:01:54,1.43,597.27,186.60,333.21,1,FOLLOW
2026-03-06T01:01:54,1.83,437.29,190.60,336.29,1,FOLLOW
2026-03-06T01:01:55,1.70,487.15,187.60,333.27,1,FOLLOW
2026-03-06T01:01:56,1.58,534.05,178.00,336.35,2,FOLLOW
2026-03-06T01:01:57,1.84,449.90,203.90,333.54,1,FOLLOW
2026-03-06T01:01:57,1.60,506.66,189.60,336.62,1,FOLLOW
2026-03-06T01:01:58,2.05,395.62,230.10,333.54,1,FOLLOW
2026-03-06T01:01:58,1.59,525.19,193.50,336.62,1,FOLLOW
2026-03-06T01:01:59,1.86,442.63,201.20,333.54,1,FOLLOW
2026-03-06T01:02:00,1.80,459.05,197.40,336.62,2,FOLLOW
2026-03-06T01:02:00,1.87,436.97,212.00,333.54,3,AVOID
2026-03-06T01:02:01,1.76,468.95,194.40,336.62,2,FOLLOW
2026-03-06T01:02:02,1.43,572.81,178.30,334.46,1,FOLLOW
2026-03-06T01:02:02,1.90,428.09,208.40,337.54,2,FOLLOW
2026-03-06T01:02:03,1.79,465.26,207.70,334.46,2,FOLLOW
2026-03-06T01:02:04,1.85,448.52,193.10,337.54,3,AVOID
2026-03-06T01:02:04,2.06,382.10,210.20,334.46,2,FOLLOW
2026-03-06T01:02:05,1.80,453.42,212.20,337.54,2,FOLLOW
2026-03-06T01:02:06,1.86,439.70,197.40,334.46,1,FOLLOW
2026-03-06T01:02:06,1.42,602.40,180.10,337.54,1,FOLLOW
2026-03-06T01:02:07,1.53,556.72,192.80,334.46,1,FOLLOW
2026-03-06T01:02:08,1.69,488.41,207.20,337.54,2,FOLLOW
2026-03-06T01:02:09,1.77,451.39,199.10,334.46,2,FOLLOW
2026-03-06T01:02:09,1.67,509.00,195.40,337.54,2,FOLLOW
2026-03-06T01:02:10,1.66,496.49,195.60,334.46,2,FOLLOW
2026-03-06T01:02:11,1.77,470.77,208.50,337.54,2,FOLLOW
2026-03-06T01:02:11,1.90,440.86,205.90,334.46,2,FOLLOW
2026-03-06T01:02:12,1.73,493.25,206.30,337.54,2,FOLLOW
2026-03-06T01:02:13,1.68,505.02,195.80,334.46,3,AVOID
2026-03-06T01:02:13,1.50,565.00,186.60,337.54,2,FOLLOW
2026-03-06T01:02:14,1.82,448.60,205.10,334.46,3,AVOID
2026-03-06T01:02:15,2.01,390.32,232.10,337.54,3,AVOID
2026-03-06T01:02:15,1.77,469.45,206.50,334.46,3,AVOID
2026-03-06T01:02:16,1.88,427.45,207.30,337.54,3,AVOID
2026-03-06T01:02:16,2.03,402.94,200.60,334.46,2,FOLLOW
2026-03-06T01:02:17,2.10,390.51,235.10,337.54,3,AVOID
2026-03-06T01:02:18,1.86,443.77,214.10,334.58,2,FOLLOW
2026-03-06T01:02:18,1.64,514.24,195.80,337.66,4,AVOID
2026-03-06T01:02:19,1.77,459.24,201.20,334.58,2,FOLLOW
2026-03-06T01:02:20,1.74,471.77,200.30,337.66,2,FOLLOW
2026-03-06T01:02:20,1.83,444.82,206.30,334.58,2,FOLLOW
2026-03-06T01:02:21,1.80,445.56,202.10,337.66,2,FOLLOW
