timestamp,fps,latency_ms,cpu_percent,ram_mb,detections,decision
2026-03-06T00:33:59,3.31,228.77,327.20,257.23,0,IDLE
2026-03-06T00:34:00,3.18,238.67,323.60,255.25,0,IDLE
2026-03-06T00:34:00,3.19,237.25,318.30,257.23,0,IDLE
2026-03-06T00:34:00,3.34,225.98,323.90,255.25,0,IDLE
2026-03-06T00:34:00,3.21,232.84,324.30,257.23,0,IDLE
2026-03-06T00:34:01,3.31,225.27,324.10,255.25,0,IDLE
2026-03-06T00:34:01,3.20,236.91,323.40,257.23,0,IDLE
2026-03-06T00:34:01,3.31,226.65,324.60,255.25,0,IDLE
2026-03-06T00:34:02,3.02,253.01,319.50,257.23,0,IDLE
2026-03-06T00:34:02,3.32,224.32,325.50,255.25,0,IDLE
2026-03-06T00:34:02,3.24,225.58,325.90,257.23,0,IDLE
2026-03-06T00:34:03,3.22,235.34,320.90,255.25,1,FOLLOW
2026-03-06T00:34:03,3.23,229.43,324.80,257.23,2,FOLLOW
2026-03-06T00:34:03,3.19,236.47,321.30,255.25,1,FOLLOW
2026-03-06T00:34:04,3.21,231.87,322.80,257.23,2,FOLLOW
2026-03-06T00:34:04,3.19,239.19,323.20,255.25,1,FOLLOW
2026-03-06T00:34:04,3.27,226.04,325.00,257.23,3,AVOID
2026-03-06T00:34:05,3.08,248.61,316.40,255.25,1,FOLLOW
2026-03-06T00:34:05,3.28,225.76,326.40,257.23,2,FOLLOW
2026-03-06T00:34:05,3.15,241.18,320.00,255.25,1,FOLLOW
2026-03-06T00:34:06,3.21,235.91,325.90,257.23,1,FOLLOW
2026-03-06T00:34:06,3.14,241.15,318.70,255.25,1,FOLLOW
2026-03-06T00:34:06,3.31,227.75,326.30,257.23,1,FOLLOW
2026-03-06T00:34:06,3.25,231.35,323.80,255.25,1,FOLLOW
2026-03-06T00:34:07,3.28,226.05,326.90,257.23,1,FOLLOW
2026-03-06T00:34:07,3.31,225.45,325.60,255.25,1,FOLLOW
2026-03-06T00:34:07,3.18,237.84,322.20,257.23,1,FOLLOW
2026-03-06T00:34:08,3.18,241.56,322.10,255.25,1,FOLLOW
2026-03-06T00:34:08,3.20,234.85,321.30,257.23,1,FOLLOW
2026-03-06T00:34:08,3.27,227.52,328.90,255.25,2,FOLLOW
2026-03-06T00:34:09,3.08,245.54,318.90,257.23,1,FOLLOW
2026-03-06T00:34:09,3.31,224.42,327.20,255.25,1,FOLLOW
2026-03-06T00:34:09,3.19,234.51,324.60,257.23,2,FOLLOW
2026-03-06T00:34:10,3.20,233.81,324.90,255.25,3,AVOID
2026-03-06T00:34:10,3.18,236.70,319.70,257.23,2,FOLLOW
2026-03-06T00:34:10,3.26,229.09,330.90,255.25,3,AVOID
2026-03-06T00:34:11,3.20,235.03,318.70,257.23,1,FOLLOW
2026-03-06T00:34:11,3.26,229.73,327.60,255.25,1,FOLLOW
2026-03-06T00:34:11,3.32,227.61,323.60,257.23,1,FOLLOW
2026-03-06T00:34:12,3.07,249.62,323.90,255.25,1,FOLLOW
2026-03-06T00:34:12,3.26,232.27,324.60,257.23,1,FOLLOW
2026-03-06T00:34:12,3.18,237.83,326.40,255.25,1,FOLLOW
2026-03-06T00:34:12,3.23,232.55,318.00,257.23,2,FOLLOW
2026-03-06T00:34:13,3.16,239.85,325.00,255.25,1,FOLLOW
2026-03-06T00:34:13,3.34,224.65,322.20,257.23,1,FOLLOW
2026-03-06T00:34:13,3.13,243.32,321.30,255.25,2,FOLLOW
2026-03-06T00:34:14,3.19,237.79,324.90,257.23,1,FOLLOW
2026-03-06T00:34:14,3.27,226.51,322.90,255.25,2,FOLLOW
2026-03-06T00:34:14,3.33,222.41,325.40,257.23,1,FOLLOW
2026-03-06T00:34:15,3.24,235.80,325.60,255.25,1,FOLLOW
2026-03-06T00:34:15,3.16,230.63,312.30,257.23,1,FOLLOW
2026-03-06T00:34:15,3.29,231.82,327.30,255.25,2,FOLLOW
2026-03-06T00:34:16,3.05,248.34,319.30,257.23,1,FOLLOW
2026-03-06T00:34:16,3.29,230.15,328.10,255.25,1,FOLLOW
2026-03-06T00:34:16,3.13,239.91,324.20,257.23,1,FOLLOW
2026-03-06T00:34:17,3.20,238.66,328.50,255.25,2,FOLLOW
2026-03-06T00:34:17,3.17,240.53,318.60,257.23,1,FOLLOW
2026-03-06T00:34:17,3.33,227.04,325.60,255.25,1,FOLLOW
2026-03-06T00:34:18,3.15,238.17,323.90,257.23,1,FOLLOW
2026-03-06T00:34:18,3.31,225.17,326.00,255.25,1,FOLLOW
2026-03-06T00:34:18,3.33,225.31,325.20,257.23,1,FOLLOW
2026-03-06T00:34:18,3.30,229.25,325.80,255.25,1,FOLLOW
2026-03-06T00:34:19,3.22,225.13,321.10,257.23,1,FOLLOW
2026-03-06T00:34:19,3.22,237.36,321.60,255.25,2,FOLLOW
2026-03-06T00:34:19,3.31,225.01,326.70,257.23,2,FOLLOW
2026-03-06T00:34:20,3.07,251.48,321.70,255.25,1,FOLLOW
2026-03-06T00:34:20,3.34,223.03,326.60,257.23,1,FOLLOW
2026-03-06T00:34:20,3.17,242.64,326.00,255.25,1,FOLLOW
2026-03-06T00:34:21,3.19,237.12,321.00,257.23,3,AVOID
2026-03-06T00:34:21,3.16,238.09,321.50,255.25,1,FOLLOW
2026-03-06T00:34:21,3.31,225.71,323.30,257.23,1,FOLLOW
2026-03-06T00:34:22,3.15,236.71,323.40,255.25,1,FOLLOW
2026-03-06T00:34:22,3.28,228.99,326.80,257.23,1,FOLLOW
2026-03-06T00:34:22,3.34,225.07,323.20,255.25,1,FOLLOW
2026-03-06T00:34:23,3.11,240.87,322.60,257.23,2,FOLLOW
2026-03-06T00:34:23,3.32,227.60,327.40,255.25,2,FOLLOW
2026-03-06T00:34:23,3.19,234.57,324.10,257.23,1,FOLLOW
2026-03-06T00:34:23,3.32,224.92,326.60,255.25,2,FOLLOW
2026-03-06T00:34:24,3.22,234.59,323.60,257.23,1,FOLLOW
